state_name,year,ethanol_beer_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_shots_liquor,number_of_drinks_total,beer_share_signal,spirit_share_signal,total_selected_signal,total_drinks_signal
New Mexico,1996,1.55,0.59,2.38,367.4074,122.498,507.7333,0.6512605042016807,0.24789915966386555,2.14,507.7333
New Mexico,1997,1.51,0.58,2.33,357.9259,120.4217,497.0667,0.648068669527897,0.24892703862660942,2.09,497.0667
New Mexico,1998,1.49,0.58,2.31,353.1852,120.4217,492.8,0.645021645021645,0.2510822510822511,2.07,492.8
New Mexico,1999,1.53,0.59,2.36,362.6667,122.498,503.4667,0.6483050847457628,0.25,2.12,503.4667
New Mexico,2000,1.53,0.61,2.38,362.6667,126.6504,507.7333,0.6428571428571429,0.2563025210084034,2.14,507.7333
New Mexico,2001,1.54,0.61,2.39,365.037,126.6504,509.8667,0.6443514644351465,0.25523012552301255,2.15,509.8667
New Mexico,2002,1.52,0.61,2.4,360.2963,126.6504,512.0,0.6333333333333334,0.25416666666666665,2.13,512.0
New Mexico,2003,1.52,0.61,2.4,360.2963,126.6504,512.0,0.6333333333333334,0.25416666666666665,2.13,512.0
New Mexico,2004,1.46,0.66,2.36,346.0741,137.0316,503.4667,0.6186440677966102,0.2796610169491526,2.12,503.4667
New Mexico,2005,1.47,0.66,2.42,348.4444,137.0316,516.2667,0.6074380165289256,0.27272727272727276,2.13,516.2667
New Mexico,2006,1.37,0.69,2.36,324.7407,143.2603,503.4667,0.5805084745762713,0.2923728813559322,2.06,503.4667
New Mexico,2007,1.39,0.7,2.39,329.4815,145.3366,509.8667,0.5815899581589957,0.2928870292887029,2.09,509.8667
New Mexico,2008,1.41,0.71,2.43,334.2222,147.4128,518.4,0.5802469135802468,0.2921810699588477,2.12,518.4
New Mexico,2009,1.34,0.72,2.38,317.6296,149.4891,507.7333,0.5630252100840337,0.3025210084033613,2.06,507.7333
New Mexico,2010,1.23,0.74,2.28,291.5556,153.6415,486.4,0.5394736842105263,0.32456140350877194,1.97,486.4
New Mexico,2011,1.32,0.72,2.35,312.8889,149.4891,501.3333,0.5617021276595745,0.30638297872340425,2.04,501.3333
New Mexico,2012,1.24,0.79,2.36,293.9259,164.0227,503.4667,0.5254237288135594,0.33474576271186446,2.0300000000000002,503.4667
New Mexico,2013,1.17,0.84,2.34,277.3333,174.4039,499.2,0.5,0.358974358974359,2.01,499.2
New Mexico,2014,1.29,0.82,2.41,305.7778,170.2514,514.1333,0.5352697095435685,0.3402489626556016,2.11,514.1333
New Mexico,2015,1.02,0.78,2.1,241.7778,161.9465,448.0,0.4857142857142857,0.37142857142857144,1.8,448.0
New Mexico,2016,1.1,0.84,2.26,260.7407,174.4039,482.1333,0.48672566371681425,0.37168141592920356,1.94,482.1333
New Mexico,2017,1.05,0.81,2.16,248.8889,168.1752,460.8,0.4861111111111111,0.375,1.86,460.8
New Mexico,2018,1.07,0.89,2.26,253.6296,184.7851,482.1333,0.4734513274336284,0.39380530973451333,1.96,482.1333
New Mexico,2019,1.17,0.78,2.26,277.3333,161.9465,482.1333,0.5176991150442478,0.3451327433628319,1.95,482.1333
New Mexico,2020,1.2,0.79,2.29,284.4444,164.0227,488.5333,0.5240174672489083,0.34497816593886466,1.99,488.5333
New Mexico,2021,1.21,0.85,2.37,286.8148,176.4801,505.6,0.510548523206751,0.3586497890295358,2.06,505.6
New Mexico,2022,1.18,0.89,2.37,279.7037,184.7851,505.6,0.49789029535864976,0.3755274261603375,2.07,505.6
New Mexico,2023,1.13,0.88,2.31,267.8519,182.7088,492.8,0.4891774891774891,0.38095238095238093,2.01,492.8
New York,1977,1.18,1.18,2.75,279.7037,244.9959,586.6667,0.4290909090909091,0.4290909090909091,2.36,586.6667
New York,1978,1.18,1.18,2.78,279.7037,244.9959,593.0667,0.4244604316546763,0.4244604316546763,2.36,593.0667
New York,1979,1.21,1.17,2.83,286.8148,242.9197,603.7333,0.4275618374558304,0.41342756183745577,2.38,603.7333
New York,1980,1.27,1.17,2.91,301.037,242.9197,620.8,0.436426116838488,0.40206185567010305,2.44,620.8
New York,1981,1.25,1.12,2.83,296.2963,232.5385,603.7333,0.4416961130742049,0.39575971731448767,2.37,603.7333
New York,1982,1.26,1.11,2.85,298.6667,230.4623,608.0,0.4421052631578947,0.38947368421052636,2.37,608.0
New York,1983,1.23,1.05,2.77,291.5556,218.0049,590.9333,0.44404332129963897,0.37906137184115524,2.2800000000000002,590.9333
New York,1984,1.14,1.03,2.67,270.2222,213.8524,569.6,0.42696629213483145,0.3857677902621723,2.17,569.6
New York,1985,1.14,0.98,2.61,270.2222,203.4712,556.8,0.43678160919540227,0.37547892720306514,2.12,556.8
New York,1986,1.12,0.91,2.53,265.4815,188.9376,539.7333,0.4426877470355732,0.3596837944664032,2.0300000000000002,539.7333
New York,1987,1.14,0.9,2.51,270.2222,186.8613,535.4667,0.4541832669322709,0.35856573705179284,2.04,535.4667
New York,1988,1.14,0.86,2.45,270.2222,178.5564,522.6667,0.4653061224489795,0.3510204081632653,2.0,522.6667
New York,1989,1.11,0.81,2.34,263.1111,168.1752,499.2,0.47435897435897445,0.3461538461538462,1.9200000000000002,499.2
New York,1990,1.13,0.76,2.3,267.8519,157.794,490.6667,0.49130434782608695,0.3304347826086957,1.89,490.6667
New York,1991,1.09,0.69,2.14,258.3704,143.2603,456.5333,0.5093457943925234,0.32242990654205606,1.78,456.5333
New York,1992,1.04,0.68,2.09,246.5185,141.1841,445.8667,0.4976076555023924,0.3253588516746412,1.7200000000000002,445.8667
New York,1993,1.0,0.62,1.97,237.037,128.7267,420.2667,0.5076142131979695,0.3147208121827411,1.62,420.2667
New York,1994,0.98,0.6,1.93,232.2963,124.5742,411.7333,0.5077720207253886,0.31088082901554404,1.58,411.7333
New York,1995,1.0,0.57,1.95,237.037,118.3455,416.0,0.5128205128205129,0.29230769230769227,1.5699999999999998,416.0
New York,1996,0.91,0.57,1.84,215.7037,118.3455,392.5333,0.4945652173913043,0.3097826086956521,1.48,392.5333
New York,1997,0.86,0.56,1.79,203.8519,116.2693,381.8667,0.48044692737430167,0.3128491620111732,1.42,381.8667
New York,1998,0.95,0.51,1.84,225.1852,105.8881,392.5333,0.5163043478260869,0.27717391304347827,1.46,392.5333
New York,1999,0.93,0.56,1.85,220.4444,116.2693,394.6667,0.5027027027027027,0.3027027027027027,1.4900000000000002,394.6667
New York,2000,0.92,0.58,1.88,218.0741,120.4217,401.0667,0.4893617021276596,0.30851063829787234,1.5,401.0667
New York,2001,0.96,0.56,1.89,227.5556,116.2693,403.2,0.5079365079365079,0.29629629629629634,1.52,403.2
New York,2002,0.95,0.59,1.92,225.1852,122.498,409.6,0.4947916666666667,0.3072916666666667,1.54,409.6
New York,2003,0.93,0.61,1.94,220.4444,126.6504,413.8667,0.4793814432989691,0.31443298969072164,1.54,413.8667
New York,2004,0.92,0.62,1.96,218.0741,128.7267,418.1333,0.46938775510204084,0.3163265306122449,1.54,418.1333
New York,2005,0.91,0.65,1.99,215.7037,134.9554,424.5333,0.45728643216080406,0.32663316582914576,1.56,424.5333
New York,2006,0.89,0.66,2.01,210.963,137.0316,428.8,0.44278606965174133,0.32835820895522394,1.55,428.8
New York,2007,0.93,0.69,2.1,220.4444,143.2603,448.0,0.44285714285714284,0.3285714285714285,1.62,448.0
New York,2008,0.93,0.68,2.08,220.4444,141.1841,443.7333,0.44711538461538464,0.3269230769230769,1.61,443.7333
New York,2009,0.92,0.7,2.08,218.0741,145.3366,443.7333,0.4423076923076923,0.3365384615384615,1.62,443.7333
New York,2010,0.89,0.71,2.09,210.963,147.4128,445.8667,0.42583732057416274,0.3397129186602871,1.6,445.8667
New York,2011,0.89,0.73,2.11,210.963,151.5653,450.1333,0.4218009478672986,0.3459715639810427,1.62,450.1333
New York,2012,0.91,0.75,2.17,215.7037,155.7178,462.9333,0.41935483870967744,0.3456221198156682,1.6600000000000001,462.9333
New York,2013,0.93,0.77,2.21,220.4444,159.8702,471.4667,0.42081447963800905,0.3484162895927602,1.7000000000000002,471.4667
New York,2014,0.9,0.77,2.2,213.3333,159.8702,469.3333,0.40909090909090906,0.35,1.67,469.3333
New York,2015,0.91,0.77,2.19,215.7037,159.8702,467.2,0.4155251141552512,0.35159817351598177,1.6800000000000002,467.2
New York,2016,0.91,0.79,2.23,215.7037,164.0227,475.7333,0.4080717488789238,0.3542600896860987,1.7000000000000002,475.7333
New York,2017,0.9,0.79,2.23,213.3333,164.0227,475.7333,0.40358744394618834,0.3542600896860987,1.69,475.7333
New York,2018,0.88,0.81,2.21,208.5926,168.1752,471.4667,0.3981900452488688,0.36651583710407243,1.69,471.4667
New York,2019,0.88,0.81,2.22,208.5926,168.1752,473.6,0.39639639639639634,0.36486486486486486,1.69,473.6
New York,2020,0.81,0.85,2.14,192.0,176.4801,456.5333,0.37850467289719625,0.397196261682243,1.6600000000000001,456.5333
New York,2021,0.88,0.89,2.26,208.5926,184.7851,482.1333,0.3893805309734514,0.39380530973451333,1.77,482.1333
New York,2022,0.83,0.96,2.25,196.7407,199.3187,480.0,0.3688888888888889,0.42666666666666664,1.79,480.0
New York,2023,0.81,0.98,2.24,192.0,203.4712,477.8667,0.36160714285714285,0.43749999999999994,1.79,477.8667
North Carolina,1977,0.98,0.81,1.98,232.2963,168.1752,422.4,0.494949494949495,0.4090909090909091,1.79,422.4
North Carolina,1978,1.02,0.83,2.04,241.7778,172.3277,435.2,0.5,0.4068627450980392,1.85,435.2
North Carolina,1979,1.04,0.84,2.09,246.5185,174.4039,445.8667,0.4976076555023924,0.4019138755980861,1.88,445.8667
North Carolina,1980,1.1,0.85,2.16,260.7407,176.4801,460.8,0.5092592592592593,0.3935185185185185,1.9500000000000002,460.8
North Carolina,1981,1.1,0.86,2.16,260.7407,178.5564,460.8,0.5092592592592593,0.39814814814814814,1.96,460.8
North Carolina,1982,1.07,0.85,2.13,253.6296,176.4801,454.4,0.5023474178403756,0.39906103286384975,1.92,454.4
North Carolina,1983,1.11,0.8,2.12,263.1111,166.0989,452.2667,0.5235849056603774,0.37735849056603776,1.9100000000000001,452.2667
North Carolina,1984,1.11,0.78,2.13,263.1111,161.9465,454.4,0.5211267605633804,0.36619718309859156,1.8900000000000001,454.4
North Carolina,1985,1.1,0.76,2.13,260.7407,157.794,454.4,0.5164319248826291,0.35680751173708924,1.86,454.4
North Carolina,1986,1.11,0.74,2.15,263.1111,153.6415,458.6667,0.516279069767442,0.34418604651162793,1.85,458.6667
North Carolina,1987,1.11,0.71,2.09,263.1111,147.4128,445.8667,0.5311004784688996,0.3397129186602871,1.82,445.8667
North Carolina,1988,1.11,0.68,2.08,263.1111,141.1841,443.7333,0.5336538461538461,0.3269230769230769,1.79,443.7333
North Carolina,1989,1.13,0.66,2.05,267.8519,137.0316,437.3333,0.551219512195122,0.3219512195121952,1.79,437.3333
North Carolina,1990,1.16,0.65,2.08,274.963,134.9554,443.7333,0.5576923076923076,0.3125,1.81,443.7333
North Carolina,1991,1.11,0.6,1.96,263.1111,124.5742,418.1333,0.5663265306122449,0.30612244897959184,1.71,418.1333
North Carolina,1992,1.14,0.59,1.96,270.2222,122.498,418.1333,0.5816326530612245,0.3010204081632653,1.73,418.1333
North Carolina,1993,1.14,0.56,1.92,270.2222,116.2693,409.6,0.59375,0.2916666666666667,1.7,409.6
North Carolina,1994,1.14,0.54,1.89,270.2222,112.1168,403.2,0.6031746031746031,0.28571428571428575,1.68,403.2
North Carolina,1995,1.12,0.53,1.87,265.4815,110.0406,398.9333,0.5989304812834225,0.28342245989304815,1.6500000000000001,398.9333
North Carolina,1996,1.21,0.53,1.98,286.8148,110.0406,422.4,0.611111111111111,0.2676767676767677,1.74,422.4
North Carolina,1997,1.22,0.52,1.97,289.1852,107.9643,420.2667,0.6192893401015228,0.2639593908629442,1.74,420.2667
North Carolina,1998,1.21,0.5,1.94,286.8148,103.8118,413.8667,0.6237113402061856,0.2577319587628866,1.71,413.8667
North Carolina,1999,1.21,0.51,1.96,286.8148,105.8881,418.1333,0.6173469387755102,0.2602040816326531,1.72,418.1333
North Carolina,2000,1.22,0.52,1.98,289.1852,107.9643,422.4,0.6161616161616161,0.26262626262626265,1.74,422.4
North Carolina,2001,1.24,0.51,2.0,293.9259,105.8881,426.6667,0.62,0.255,1.75,426.6667
North Carolina,2002,1.25,0.5,2.02,296.2963,103.8118,430.9333,0.6188118811881188,0.24752475247524752,1.75,430.9333
North Carolina,2003,1.21,0.52,2.0,286.8148,107.9643,426.6667,0.605,0.26,1.73,426.6667
North Carolina,2004,1.16,0.53,1.99,274.963,110.0406,424.5333,0.5829145728643216,0.2663316582914573,1.69,424.5333
North Carolina,2005,1.13,0.54,1.96,267.8519,112.1168,418.1333,0.5765306122448979,0.2755102040816327,1.67,418.1333
North Carolina,2006,1.14,0.54,2.01,270.2222,112.1168,428.8,0.5671641791044776,0.2686567164179105,1.68,428.8
North Carolina,2007,1.15,0.56,2.04,272.5926,116.2693,435.2,0.5637254901960784,0.27450980392156865,1.71,435.2
North Carolina,2008,1.13,0.57,2.03,267.8519,118.3455,433.0667,0.5566502463054187,0.28078817733990147,1.6999999999999997,433.0667
North Carolina,2009,1.1,0.57,2.01,260.7407,118.3455,428.8,0.5472636815920399,0.2835820895522388,1.67,428.8
North Carolina,2010,1.07,0.57,2.0,253.6296,118.3455,426.6667,0.535,0.285,1.6400000000000001,426.6667
North Carolina,2011,1.05,0.58,2.01,248.8889,120.4217,428.8,0.5223880597014926,0.2885572139303483,1.63,428.8
North Carolina,2012,1.06,0.6,2.04,251.2593,124.5742,435.2,0.5196078431372549,0.29411764705882354,1.6600000000000001,435.2
North Carolina,2013,1.04,0.6,2.04,246.5185,124.5742,435.2,0.5098039215686274,0.29411764705882354,1.6400000000000001,435.2
North Carolina,2014,1.05,0.61,2.07,248.8889,126.6504,441.6,0.5072463768115942,0.2946859903381643,1.6600000000000001,441.6
North Carolina,2015,1.05,0.63,2.1,248.8889,130.8029,448.0,0.5,0.3,1.6800000000000002,448.0
North Carolina,2016,1.05,0.64,2.12,248.8889,132.8792,452.2667,0.49528301886792453,0.3018867924528302,1.69,452.2667
North Carolina,2017,1.05,0.65,2.13,248.8889,134.9554,454.4,0.4929577464788733,0.3051643192488263,1.7000000000000002,454.4
North Carolina,2018,1.04,0.68,2.17,246.5185,141.1841,462.9333,0.47926267281105994,0.3133640552995392,1.7200000000000002,462.9333
North Carolina,2019,1.04,0.7,2.2,246.5185,145.3366,469.3333,0.4727272727272727,0.3181818181818181,1.74,469.3333
North Carolina,2020,1.08,0.79,2.35,256.0,164.0227,501.3333,0.4595744680851064,0.33617021276595743,1.87,501.3333
North Carolina,2021,1.07,0.82,2.39,253.6296,170.2514,509.8667,0.4476987447698745,0.3430962343096234,1.8900000000000001,509.8667
North Carolina,2022,1.03,0.83,2.35,244.1481,172.3277,501.3333,0.43829787234042555,0.3531914893617021,1.8599999999999999,501.3333
North Carolina,2023,1.0,0.82,2.28,237.037,170.2514,486.4,0.4385964912280702,0.35964912280701755,1.8199999999999998,486.4
North Dakota,1977,1.35,1.12,2.62,320.0,232.5385,558.9333,0.5152671755725191,0.4274809160305344,2.47,558.9333
North Dakota,1978,1.45,1.15,2.76,343.7037,238.7672,588.8,0.5253623188405797,0.4166666666666667,2.5999999999999996,588.8
North Dakota,1979,1.46,1.1,2.72,346.0741,228.3861,580.2667,0.5367647058823529,0.40441176470588236,2.56,580.2667
North Dakota,1980,1.52,1.13,2.82,360.2963,234.6148,601.6,0.5390070921985816,0.400709219858156,2.65,601.6
North Dakota,1981,1.53,1.14,2.85,362.6667,236.691,608.0,0.5368421052631579,0.39999999999999997,2.67,608.0
North Dakota,1982,1.52,1.09,2.79,360.2963,226.3098,595.2,0.5448028673835126,0.3906810035842294,2.6100000000000003,595.2
North Dakota,1983,1.49,1.05,2.71,353.1852,218.0049,578.1333,0.5498154981549815,0.3874538745387454,2.54,578.1333
North Dakota,1984,1.41,0.99,2.56,334.2222,205.5474,546.1333,0.55078125,0.38671875,2.4,546.1333
North Dakota,1985,1.34,0.96,2.5,317.6296,199.3187,533.3333,0.536,0.384,2.3,533.3333
North Dakota,1986,1.34,0.87,2.44,317.6296,180.6326,520.5333,0.5491803278688525,0.35655737704918034,2.21,520.5333
North Dakota,1987,1.37,0.89,2.47,324.7407,184.7851,526.9333,0.5546558704453441,0.36032388663967607,2.2600000000000002,526.9333
North Dakota,1988,1.41,0.88,2.48,334.2222,182.7088,529.0667,0.5685483870967741,0.3548387096774194,2.29,529.0667
North Dakota,1989,1.41,0.86,2.44,334.2222,178.5564,520.5333,0.5778688524590164,0.3524590163934426,2.27,520.5333
North Dakota,1990,1.47,0.93,2.56,348.4444,193.09,546.1333,0.57421875,0.36328125,2.4,546.1333
North Dakota,1991,1.43,0.86,2.44,338.963,178.5564,520.5333,0.5860655737704918,0.3524590163934426,2.29,520.5333
North Dakota,1992,1.38,0.85,2.39,327.1111,176.4801,509.8667,0.5774058577405857,0.35564853556485354,2.23,509.8667
North Dakota,1993,1.37,0.84,2.36,324.7407,174.4039,503.4667,0.5805084745762713,0.3559322033898305,2.21,503.4667
North Dakota,1994,1.39,0.78,2.32,329.4815,161.9465,494.9333,0.5991379310344828,0.3362068965517242,2.17,494.9333
North Dakota,1995,1.36,0.77,2.28,322.3704,159.8702,486.4,0.5964912280701755,0.3377192982456141,2.13,486.4
North Dakota,1996,1.4,0.77,2.3,331.8519,159.8702,490.6667,0.6086956521739131,0.3347826086956522,2.17,490.6667
North Dakota,1997,1.4,0.77,2.3,331.8519,159.8702,490.6667,0.6086956521739131,0.3347826086956522,2.17,490.6667
North Dakota,1998,1.45,0.76,2.35,343.7037,157.794,501.3333,0.6170212765957447,0.3234042553191489,2.21,501.3333
North Dakota,1999,1.48,0.78,2.41,350.8148,161.9465,514.1333,0.6141078838174273,0.3236514522821577,2.26,514.1333
North Dakota,2000,1.47,0.79,2.4,348.4444,164.0227,512.0,0.6125,0.3291666666666667,2.26,512.0
North Dakota,2001,1.46,0.81,2.42,346.0741,168.1752,516.2667,0.6033057851239669,0.33471074380165294,2.27,516.2667
North Dakota,2002,1.51,0.83,2.5,357.9259,172.3277,533.3333,0.604,0.33199999999999996,2.34,533.3333
North Dakota,2003,1.53,0.86,2.56,362.6667,178.5564,546.1333,0.59765625,0.3359375,2.39,546.1333
North Dakota,2004,1.49,0.82,2.49,353.1852,170.2514,531.2,0.5983935742971886,0.32931726907630515,2.31,531.2
North Dakota,2005,1.48,0.94,2.6,350.8148,195.1663,554.6667,0.5692307692307692,0.36153846153846153,2.42,554.6667
North Dakota,2006,1.5,1.0,2.7,355.5556,207.6237,576.0,0.5555555555555555,0.37037037037037035,2.5,576.0
North Dakota,2007,1.53,1.06,2.82,362.6667,220.0811,601.6,0.5425531914893618,0.3758865248226951,2.59,601.6
North Dakota,2008,1.6,1.11,2.94,379.2593,230.4623,627.2,0.54421768707483,0.3775510204081633,2.71,627.2
North Dakota,2009,1.59,1.13,2.96,376.8889,234.6148,631.4667,0.5371621621621622,0.38175675675675674,2.7199999999999998,631.4667
North Dakota,2010,1.49,1.19,2.93,353.1852,247.0722,625.0667,0.5085324232081911,0.40614334470989755,2.6799999999999997,625.0667
North Dakota,2011,1.66,1.26,3.18,393.4815,261.6058,678.4,0.5220125786163522,0.3962264150943396,2.92,678.4
North Dakota,2012,1.75,1.38,3.43,414.8148,286.5207,731.7333,0.5102040816326531,0.4023323615160349,3.13,731.7333
North Dakota,2013,1.69,1.38,3.39,400.5926,286.5207,723.2,0.49852507374631266,0.4070796460176991,3.07,723.2
North Dakota,2014,1.68,1.4,3.43,398.2222,290.6732,731.7333,0.48979591836734687,0.4081632653061224,3.08,731.7333
North Dakota,2015,1.58,1.33,3.26,374.5185,276.1395,695.4667,0.4846625766871166,0.4079754601226994,2.91,695.4667
North Dakota,2016,1.51,1.29,3.14,357.9259,267.8345,669.8667,0.48089171974522293,0.410828025477707,2.8,669.8667
North Dakota,2017,1.51,1.3,3.15,357.9259,269.9108,672.0,0.4793650793650794,0.41269841269841273,2.81,672.0
North Dakota,2018,1.5,1.33,3.16,355.5556,276.1395,674.1333,0.47468354430379744,0.4208860759493671,2.83,674.1333
North Dakota,2019,1.48,1.37,3.18,350.8148,284.4444,678.4,0.4654088050314465,0.4308176100628931,2.85,678.4
North Dakota,2020,1.45,1.42,3.2,343.7037,294.8256,682.6667,0.45312499999999994,0.44375,2.87,682.6667
North Dakota,2021,1.49,1.48,3.29,353.1852,307.283,701.8667,0.45288753799392095,0.44984802431610943,2.9699999999999998,701.8667
North Dakota,2022,1.39,1.62,3.32,329.4815,336.3504,708.2667,0.4186746987951807,0.48795180722891573,3.01,708.2667
North Dakota,2023,1.33,1.78,3.4,315.2593,369.5702,725.3333,0.39117647058823535,0.5235294117647059,3.1100000000000003,725.3333
Northeast Region,1977,1.25,1.1,2.69,296.2963,228.3861,573.8667,0.4646840148698885,0.4089219330855019,2.35,573.8667
Northeast Region,1978,1.26,1.1,2.73,298.6667,228.3861,582.4,0.46153846153846156,0.40293040293040294,2.3600000000000003,582.4
Northeast Region,1979,1.29,1.09,2.76,305.7778,226.3098,588.8,0.4673913043478261,0.3949275362318841,2.38,588.8
Northeast Region,1980,1.33,1.09,2.83,315.2593,226.3098,603.7333,0.46996466431095407,0.38515901060070673,2.42,603.7333
Northeast Region,1981,1.31,1.07,2.8,310.5185,222.1573,597.3333,0.4678571428571429,0.3821428571428572,2.38,597.3333
Northeast Region,1982,1.31,1.06,2.8,310.5185,220.0811,597.3333,0.4678571428571429,0.3785714285714286,2.37,597.3333
Northeast Region,1983,1.31,1.03,2.76,310.5185,213.8524,588.8,0.47463768115942034,0.3731884057971015,2.34,588.8
Northeast Region,1984,1.25,1.01,2.7,296.2963,209.6999,576.0,0.4629629629629629,0.37407407407407406,2.26,576.0
Northeast Region,1985,1.25,0.98,2.66,296.2963,203.4712,567.4667,0.4699248120300752,0.3684210526315789,2.23,567.4667
Northeast Region,1986,1.24,0.93,2.62,293.9259,193.09,558.9333,0.47328244274809156,0.3549618320610687,2.17,558.9333
Northeast Region,1987,1.25,0.91,2.59,296.2963,188.9376,552.5333,0.48262548262548266,0.35135135135135137,2.16,552.5333
Northeast Region,1988,1.25,0.86,2.51,296.2963,178.5564,535.4667,0.4980079681274901,0.3426294820717132,2.11,535.4667
Northeast Region,1989,1.22,0.84,2.44,289.1852,174.4039,520.5333,0.5,0.3442622950819672,2.06,520.5333
Northeast Region,1990,1.23,0.8,2.41,291.5556,166.0989,514.1333,0.5103734439834025,0.33195020746887965,2.0300000000000002,514.1333
Northeast Region,1991,1.19,0.73,2.26,282.0741,151.5653,482.1333,0.5265486725663717,0.3230088495575221,1.92,482.1333
Northeast Region,1992,1.14,0.72,2.21,270.2222,149.4891,471.4667,0.5158371040723981,0.3257918552036199,1.8599999999999999,471.4667
Northeast Region,1993,1.13,0.68,2.15,267.8519,141.1841,458.6667,0.5255813953488372,0.3162790697674419,1.81,458.6667
Northeast Region,1994,1.11,0.67,2.12,263.1111,139.1079,452.2667,0.5235849056603774,0.3160377358490566,1.7800000000000002,452.2667
Northeast Region,1995,1.11,0.64,2.11,263.1111,132.8792,450.1333,0.5260663507109006,0.3033175355450237,1.75,450.1333
Northeast Region,1996,1.07,0.64,2.06,253.6296,132.8792,439.4667,0.5194174757281553,0.3106796116504854,1.71,439.4667
Northeast Region,1997,1.07,0.63,2.06,253.6296,130.8029,439.4667,0.5194174757281553,0.3058252427184466,1.7000000000000002,439.4667
